constraint_id,s,p,o,cdate,cuser,ddate,duser,history_file,match_status
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1278915,wdt:P21,wd:Q467,2015-06-07T11:15:02Z,78.181.221.237,2015-06-07T11:16:54Z,Pasleim,20250501-triple-pages-meta-history3-p1209654p1225037.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1279245,wdt:P21,wd:Q467,2013-02-12T12:41:44Z,El Caro,2013-03-19T16:07:26Z,Espeso,20250501-triple-pages-meta-history3-p1209654p1225037.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1288648,wdt:P21,wd:Q467,2015-07-07T06:57:51Z,Tambo,2015-07-08T09:13:50Z,KrBot,20250501-triple-pages-meta-history3-p1225038p1246915.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1300910,wdt:P21,wd:Q467,2015-12-14T08:48:24Z,Tambo,2015-12-15T10:16:48Z,KrBot,20250501-triple-pages-meta-history3-p1225038p1246915.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1412995,wdt:P21,wd:Q467,2016-03-10T09:02:48Z,Tambo,2016-03-13T01:21:29Z,KrBot,20250501-triple-pages-meta-history3-p1331045p1352860.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1479982,wdt:P21,wd:Q467,2014-02-21T14:30:39Z,Laszlovszky András,2014-02-25T23:03:14Z,Delusion23,20250501-triple-pages-meta-history3-p1416807p1440504.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1479985,wdt:P21,wd:Q467,2014-02-21T14:47:26Z,Laszlovszky András,2014-02-25T23:03:52Z,Delusion23,20250501-triple-pages-meta-history3-p1416807p1440504.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1704681,wdt:P21,wd:Q467,2013-06-15T23:39:23Z,Tomasz Bladyniec,2013-06-16T05:36:45Z,Sk!dbot,20250501-triple-pages-meta-history3-p1633461p1655857.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q1782363,wdt:P21,wd:Q467,2014-01-14T00:22:02Z,Soulkeeper,2014-01-15T09:14:47Z,Jaredzimmerman (WMF),20250501-triple-pages-meta-history3-p1698065p1719376.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2052018,wdt:P21,wd:Q467,2013-03-16T21:31:05Z,Seti6908,2013-03-19T16:07:13Z,Espeso,20250501-triple-pages-meta-history3-p1972081p1993392.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2419382,wdt:P21,wd:Q467,2013-08-23T22:16:40Z,Geraki,2013-08-27T00:56:05Z,Sk!dbot,20250501-triple-pages-meta-history4-p2336179p2359308.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2449855,wdt:P21,wd:Q467,2013-03-31T20:12:48Z,Buldożer,2013-04-01T02:56:56Z,Sk!dbot,20250501-triple-pages-meta-history4-p2359309p2381985.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2537164,wdt:P21,wd:Q467,2017-04-18T12:36:18Z,Sight Contamination,2017-04-20T13:38:16Z,KrBot,20250501-triple-pages-meta-history4-p2429736p2453838.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2612089,wdt:P21,wd:Q467,2016-04-21T18:03:39Z,190.215.33.36,2016-04-21T18:51:29Z,Andreasmperu,20250501-triple-pages-meta-history4-p2498864p2520376.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2623984,wdt:P21,wd:Q467,2014-04-07T20:37:56Z,Nikosguard,2014-04-09T17:16:59Z,Arctic.gnome,20250501-triple-pages-meta-history4-p2520377p2538164.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2638653,wdt:P21,wd:Q467,2016-02-11T15:19:26Z,Stani235,2016-02-11T15:35:04Z,YMS,20250501-triple-pages-meta-history4-p2538165p2558900.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2658379,wdt:P21,wd:Q467,2013-02-21T00:42:19Z,Marek Mazurkiewicz,2013-03-19T16:06:45Z,Espeso,20250501-triple-pages-meta-history4-p2558901p2579608.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2849417,wdt:P21,wd:Q467,2014-04-07T20:38:03Z,Nikosguard,2014-04-09T17:17:08Z,Arctic.gnome,20250501-triple-pages-meta-history4-p2708796p2731498.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q2940071,wdt:P21,wd:Q467,2015-04-01T15:56:22Z,178.79.177.82,2015-04-01T17:59:03Z,Jared Preston,20250501-triple-pages-meta-history4-p2786853p2813840.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3165118,wdt:P21,wd:Q467,2016-03-15T14:26:28Z,109.26.131.236,2016-03-15T15:31:23Z,Pasleim,20250501-triple-pages-meta-history4-p3022116p3040098.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3187519,wdt:P21,wd:Q467,2014-04-15T09:04:37Z,Py berrard,2014-04-15T09:21:30Z,Py berrard,20250501-triple-pages-meta-history4-p3040099p3065739.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3246643,wdt:P21,wd:Q467,2015-12-15T10:56:36Z,190.232.195.150,2015-12-16T10:23:45Z,KrBot,20250501-triple-pages-meta-history5-p3098447p3126589.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3263737,wdt:P21,wd:Q467,2013-09-08T19:19:28Z,Jacek555,2013-09-25T07:41:15Z,Dɐ,20250501-triple-pages-meta-history5-p3098447p3126589.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3293913,wdt:P21,wd:Q467,2013-08-24T21:51:11Z,Geraki,2013-08-27T01:16:32Z,Sk!dbot,20250501-triple-pages-meta-history5-p3126590p3148973.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3337062,wdt:P21,wd:Q467,2014-05-18T14:41:06Z,X-Javier,2014-05-20T07:17:53Z,Jaredzimmerman (WMF),20250501-triple-pages-meta-history5-p3173231p3201172.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3380631,wdt:P21,wd:Q467,2013-04-01T18:19:15Z,Lancelot,2013-04-04T16:53:15Z,Sk!dbot,20250501-triple-pages-meta-history5-p3201173p3226095.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3488075,wdt:P21,wd:Q467,2013-03-08T09:42:35Z,John Belushi,2013-03-19T16:06:23Z,Espeso,20250501-triple-pages-meta-history5-p3311286p3340107.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3519468,wdt:P21,wd:Q467,2014-04-07T20:38:08Z,Nikosguard,2014-04-09T17:17:17Z,Arctic.gnome,20250501-triple-pages-meta-history5-p3340108p3371438.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3752497,wdt:P21,wd:Q467,2018-01-24T21:28:56Z,Jordi escarre,2018-01-24T21:32:13Z,DeltaBot,20250501-triple-pages-meta-history5-p3552892p3579935.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3763917,wdt:P21,wd:Q467,2014-02-27T11:39:39Z,Rajasekhar1961,2014-03-16T05:19:13Z,Rippitippi,20250501-triple-pages-meta-history5-p3579936p3603297.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3845728,wdt:P21,wd:Q467,2016-01-10T05:12:15Z,181.111.49.129,2016-01-10T06:52:52Z,HakanIST,20250501-triple-pages-meta-history5-p3661722p3690356.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3851720,wdt:P21,wd:Q467,2018-04-08T22:08:53Z,79.27.134.188,2018-04-08T22:32:39Z,DeltaBot,20250501-triple-pages-meta-history5-p3661722p3690356.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3917468,wdt:P21,wd:Q467,2014-01-12T02:40:32Z,Tomasz Bladyniec,2014-01-12T09:31:39Z,Dɐ,20250501-triple-pages-meta-history5-p3725634p3757468.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q3963957,wdt:P21,wd:Q467,2014-02-03T21:19:39Z,Atlantia,2014-02-05T07:58:13Z,Jaredzimmerman (WMF),20250501-triple-pages-meta-history5-p3757469p3793539.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q4586632,wdt:P21,wd:Q467,2014-02-19T12:32:29Z,Dɐ,2014-02-21T04:11:29Z,Jaredzimmerman (WMF),20250501-triple-pages-meta-history13-p20839118p20912678.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q4854462,wdt:P21,wd:Q467,2014-02-27T12:26:25Z,Rajasekhar1961,2014-03-22T21:10:12Z,Arctic.gnome,20250501-triple-pages-meta-history6-p4627592p4665714.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q4858786,wdt:P21,wd:Q467,2014-04-15T18:48:49Z,Paweł Ziemian,2014-04-26T05:35:35Z,PAC2,20250501-triple-pages-meta-history6-p4627592p4665714.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q4859225,wdt:P21,wd:Q467,2013-04-14T19:20:23Z,Chrumps,2013-04-15T04:54:58Z,Sk!dbot,20250501-triple-pages-meta-history6-p4627592p4665714.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q4918886,wdt:P21,wd:Q467,2017-10-02T09:26:13Z,Zyksnowy,2017-10-02T09:32:15Z,DeltaBot,20250501-triple-pages-meta-history6-p4697527p4731084.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5064594,wdt:P21,wd:Q467,2013-03-29T06:27:45Z,Nikosguard,2013-03-29T11:00:46Z,Ch1902,20250501-triple-pages-meta-history6-p4831050p4863743.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5298400,wdt:P21,wd:Q467,2015-11-22T10:51:45Z,Konullu111,2015-11-23T08:43:09Z,KrBot,20250501-triple-pages-meta-history6-p5064334p5101381.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5304928,wdt:P21,wd:Q467,2014-01-01T11:49:31Z,Sarrus,2014-01-03T08:20:31Z,YMS,20250501-triple-pages-meta-history6-p5064334p5101381.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5363475,wdt:P21,wd:Q467,2017-04-28T12:28:50Z,217.68.245.55,2017-04-28T12:30:53Z,DeltaBot,20250501-triple-pages-meta-history6-p5101382p5131146.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5565924,wdt:P21,wd:Q467,2015-11-21T08:53:44Z,Matěj Suchánek,2015-11-22T10:36:59Z,KrBot,20250501-triple-pages-meta-history6-p5300337p5330335.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5657452,wdt:P21,wd:Q467,2016-05-19T22:20:05Z,Mboix,2016-05-21T13:37:24Z,KrBot,20250501-triple-pages-meta-history6-p5401418p5443783.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5867282,wdt:P21,wd:Q467,2015-07-24T05:13:17Z,2001:1388:1B85:81BA:B550:9A34:1398:8CEA,2015-07-24T08:14:45Z,Nikki,20250501-triple-pages-meta-history6-p5633002p5678277.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5951723,wdt:P21,wd:Q467,2015-06-09T15:23:25Z,190.92.42.220,2015-06-09T16:19:37Z,Montgomery,20250501-triple-pages-meta-history6-p5719026p5761237.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5960510,wdt:P21,wd:Q467,2013-03-29T15:51:28Z,Doostdar,2013-03-31T09:48:09Z,Sk!dbot,20250501-triple-pages-meta-history6-p5719026p5761237.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5964225,wdt:P21,wd:Q467,2015-03-05T07:29:31Z,AvatarFR,2015-03-06T09:12:12Z,Pasleim,20250501-triple-pages-meta-history6-p5719026p5761237.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q5981956,wdt:P21,wd:Q467,2015-12-22T06:42:27Z,201.144.177.210,2015-12-22T06:53:21Z,HakanIST,20250501-triple-pages-meta-history6-p5719026p5761237.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6007537,wdt:P21,wd:Q467,,,,,,not_found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6013198,wdt:P21,wd:Q467,2013-05-04T12:37:39Z,Edgars2007,2013-05-05T07:15:53Z,Sk!dbot,20250501-triple-pages-meta-history6-p5761238p5814276.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6148632,wdt:P21,wd:Q467,2016-10-28T10:08:20Z,170.252.72.1,2016-10-28T10:20:05Z,Jared Preston,20250501-triple-pages-meta-history6-p5909961p5947146.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6166219,wdt:P21,wd:Q467,2017-08-30T19:45:39Z,167.61.60.4,2017-08-30T19:48:32Z,YMS,20250501-triple-pages-meta-history6-p5947147p5982393.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6306627,wdt:P21,wd:Q467,2014-01-01T00:00:46Z,Chrumps,2014-01-01T00:01:52Z,Chrumps,20250501-triple-pages-meta-history7-p6089677p6128340.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6365678,wdt:P21,wd:Q467,2014-02-27T10:50:52Z,Rajasekhar1961,2014-03-16T05:20:01Z,Rippitippi,20250501-triple-pages-meta-history7-p6128341p6184060.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6434554,wdt:P21,wd:Q467,2014-03-05T14:26:31Z,Nikosguard,2014-03-22T21:11:04Z,Arctic.gnome,20250501-triple-pages-meta-history7-p6247229p6278916.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6553168,wdt:P21,wd:Q467,,,,,,not_found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6759918,wdt:P21,wd:Q467,2013-04-04T16:19:57Z,Lancelot,2013-04-04T17:23:09Z,Sk!dbot,20250501-triple-pages-meta-history7-p6604090p6637922.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6761406,wdt:P21,wd:Q467,2014-04-07T20:37:59Z,Nikosguard,2014-04-09T17:17:27Z,Arctic.gnome,20250501-triple-pages-meta-history7-p6604090p6637922.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6837160,wdt:P21,wd:Q467,2014-05-06T04:48:09Z,KASEI,2014-05-09T08:54:19Z,Jaredzimmerman (WMF),20250501-triple-pages-meta-history7-p6680841p6724873.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6981132,wdt:P21,wd:Q467,2015-04-06T16:37:08Z,Citlali Romo,2015-04-06T16:39:26Z,Denny,20250501-triple-pages-meta-history7-p6834446p6882277.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6981132,wdt:P21,wd:Q467,2015-04-06T16:43:07Z,Citlali Romo,2015-04-06T16:43:13Z,Denny,20250501-triple-pages-meta-history7-p6834446p6882277.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6981132,wdt:P21,wd:Q467,2015-04-06T16:37:08Z,Citlali Romo,2015-04-06T16:39:26Z,Denny,20250501-triple-pages-meta-history7-p6834446p6882277.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q6981132,wdt:P21,wd:Q467,2015-04-06T16:43:07Z,Citlali Romo,2015-04-06T16:43:13Z,Denny,20250501-triple-pages-meta-history7-p6834446p6882277.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7296050,wdt:P21,wd:Q467,2013-04-13T05:47:39Z,Wagino 20100516,2013-04-13T06:03:06Z,Wagino 20100516,20250501-triple-pages-meta-history7-p7199186p7235319.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7468126,wdt:P21,wd:Q467,2015-10-21T18:35:33Z,TherasTaneel,2015-10-23T14:44:11Z,KrBot,20250501-triple-pages-meta-history7-p7345485p7383568.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7491505,wdt:P21,wd:Q467,2014-05-01T10:00:17Z,Ash Crow,2014-05-01T14:56:21Z,Ash Crow,20250501-triple-pages-meta-history7-p7383569p7414297.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7499797,wdt:P21,wd:Q467,2014-03-05T06:12:02Z,Veeven,2014-03-22T21:11:39Z,Arctic.gnome,20250501-triple-pages-meta-history7-p7383569p7414297.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7680069,wdt:P21,wd:Q467,2014-02-27T11:27:31Z,Rajasekhar1961,2014-03-22T21:11:47Z,Arctic.gnome,20250501-triple-pages-meta-history7-p7570819p7615699.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7700273,wdt:P21,wd:Q467,2014-02-27T11:37:28Z,Rajasekhar1961,2014-03-22T21:17:37Z,Arctic.gnome,20250501-triple-pages-meta-history7-p7615700p7657150.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7799890,wdt:P21,wd:Q467,2014-05-29T08:01:14Z,PeterFisk,2014-05-29T08:04:25Z,PeterFisk,20250501-triple-pages-meta-history7-p7699296p7735279.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7853582,wdt:P21,wd:Q467,2015-10-16T11:17:37Z,Jon Harald Søby,2015-10-17T08:37:00Z,Pasleim,20250501-triple-pages-meta-history7-p7774136p7817685.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q7916826,wdt:P21,wd:Q467,2014-02-27T13:08:50Z,Rajasekhar1961,2014-03-22T21:17:44Z,Arctic.gnome,20250501-triple-pages-meta-history8-p7838097p7878205.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q8919606,wdt:P21,wd:Q467,2013-10-27T10:05:57Z,MazinX,2013-10-27T10:18:12Z,MazinX,20250501-triple-pages-meta-history8-p8956428p9031860.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9012747,wdt:P21,wd:Q467,2015-03-17T02:30:02Z,Ultratomio,2015-03-18T07:33:29Z,KrBot,20250501-triple-pages-meta-history8-p9031861p9095973.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9030202,wdt:P21,wd:Q467,2017-10-03T09:03:30Z,Quimper200,2017-10-03T09:31:50Z,DeltaBot,20250501-triple-pages-meta-history8-p9095974p9163861.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9081905,wdt:P21,wd:Q467,2013-04-05T22:46:50Z,Lancelot,2013-04-07T12:34:34Z,Sk!dbot,20250501-triple-pages-meta-history8-p9095974p9163861.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9142396,wdt:P21,wd:Q467,2014-05-30T11:45:29Z,Piastu,2014-05-31T19:08:57Z,Jaredzimmerman (WMF),20250501-triple-pages-meta-history8-p9163862p9234338.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9147007,wdt:P21,wd:Q467,2013-08-30T10:16:50Z,Tomasz Bladyniec,2013-09-25T07:41:03Z,Dɐ,20250501-triple-pages-meta-history8-p9163862p9234338.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9176005,wdt:P21,wd:Q467,2014-02-27T20:19:10Z,Paweł Ziemian,2014-03-07T20:23:08Z,Paweł Ziemian,20250501-triple-pages-meta-history8-p9234339p9310114.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9196189,wdt:P21,wd:Q467,2014-01-01T11:41:34Z,Sarrus,2014-01-01T11:47:44Z,Sarrus,20250501-triple-pages-meta-history8-p9234339p9310114.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9201684,wdt:P21,wd:Q467,2014-02-27T19:18:40Z,Paweł Ziemian,2014-03-07T20:13:58Z,Paweł Ziemian,20250501-triple-pages-meta-history8-p9234339p9310114.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9251405,wdt:P21,wd:Q467,2013-04-18T15:09:01Z,Anr,2013-04-22T03:18:26Z,Sk!dbot,20250501-triple-pages-meta-history8-p9310115p9386165.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9253707,wdt:P21,wd:Q467,2014-03-29T15:07:47Z,Paweł Ziemian,2014-03-31T06:49:07Z,Jaredzimmerman (WMF),20250501-triple-pages-meta-history8-p9310115p9386165.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9256801,wdt:P21,wd:Q467,2013-04-20T17:04:39Z,Buldożer,2013-04-20T17:06:29Z,Buldożer,20250501-triple-pages-meta-history8-p9310115p9386165.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9285366,wdt:P21,wd:Q467,2013-09-04T23:00:31Z,Tomasz Bladyniec,2013-09-25T07:41:00Z,Dɐ,20250501-triple-pages-meta-history8-p9386166p9458004.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9285430,wdt:P21,wd:Q467,2014-02-22T20:15:10Z,Paweł Ziemian,2014-03-22T21:12:19Z,Arctic.gnome,20250501-triple-pages-meta-history8-p9386166p9458004.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9305395,wdt:P21,wd:Q467,2014-03-25T19:07:01Z,Paweł Ziemian,2014-03-27T06:32:46Z,Jaredzimmerman (WMF),20250501-triple-pages-meta-history8-p9386166p9458004.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9348704,wdt:P21,wd:Q467,2013-04-03T15:02:38Z,Lancelot,2013-04-04T02:40:25Z,LadyInGrey,20250501-triple-pages-meta-history8-p9386166p9458004.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9357261,wdt:P21,wd:Q467,2014-04-11T20:03:09Z,Paweł Ziemian,2014-04-14T16:54:45Z,Arctic.gnome,20250501-triple-pages-meta-history8-p9458005p9518086.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q9394017,wdt:P21,wd:Q467,2013-07-31T12:13:22Z,Tomasz Bladyniec,2013-08-02T02:55:17Z,Laddo,20250501-triple-pages-meta-history8-p9458005p9518086.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q10291434,wdt:P21,wd:Q467,2014-05-25T15:19:59Z,Silanoc,2014-05-27T19:18:23Z,APPER,20250501-triple-pages-meta-history9-p11495801p11605866.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q10294901,wdt:P21,wd:Q467,2015-12-12T14:14:38Z,Davidpar,2015-12-14T09:50:29Z,KrBot,20250501-triple-pages-meta-history9-p11495801p11605866.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q10306722,wdt:P21,wd:Q467,2014-01-28T08:36:40Z,Sjoerddebruin,2014-01-28T22:25:03Z,Dɐ,20250501-triple-pages-meta-history9-p11605867p11663252.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q10314734,wdt:P21,wd:Q467,2014-02-23T21:13:43Z,Paweł Ziemian,2014-03-22T21:12:29Z,Arctic.gnome,20250501-triple-pages-meta-history9-p11605867p11663252.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q10916467,wdt:P21,wd:Q467,2014-07-30T05:19:46Z,Neo-Jay,2014-08-04T17:29:20Z,MaEr,20250501-triple-pages-meta-history9-p12148927p12199052.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q10919837,wdt:P21,wd:Q467,2013-05-18T07:21:32Z,Dɐ,2013-05-18T10:45:21Z,Sk!dbot,20250501-triple-pages-meta-history9-p12148927p12199052.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q11075749,wdt:P21,wd:Q467,2013-05-18T12:43:48Z,Dɐ,2013-05-18T12:43:53Z,Dɐ,20250501-triple-pages-meta-history9-p12248328p12295525.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q11094424,wdt:P21,wd:Q467,2014-07-30T16:27:53Z,Neo-Jay,2014-08-04T17:29:39Z,MaEr,20250501-triple-pages-meta-history9-p12295526p12343517.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q11121925,wdt:P21,wd:Q467,2013-05-22T15:42:12Z,Dɐ,2013-05-22T15:42:16Z,Dɐ,20250501-triple-pages-meta-history9-p12295526p12343517.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q11285479,wdt:P21,wd:Q467,2014-09-21T13:44:51Z,KASEI,2014-09-25T03:37:23Z,Ivan A. Krestinin,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q11301331,wdt:P21,wd:Q467,2013-05-23T12:49:35Z,Dɐ,2013-05-23T12:49:39Z,Dɐ,20250501-triple-pages-meta-history9-p12403186p12486199.csv,found
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q11412643,wdt:P21,wd:Q467,2013-05-18T14:12:19Z,Dɐ,2013-05-18T14:12:23Z,Dɐ,20250501-triple-pages-meta-history9-p12540260p12598404.csv,found
