constraint_id,s,p,o
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27929480,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27940723,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27940915,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27942572,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27942708,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27942871,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27942883,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27949639,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27950231,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27951585,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27955907,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27955923,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27956010,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27956305,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27956521,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27971080,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27974674,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27980224,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27991465,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27995847,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27995888,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27996064,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q27998757,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28001297,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28001523,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28004645,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28005693,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28007334,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28008567,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28016684,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28025377,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28030266,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28030734,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28030946,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28035746,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28038723,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28050368,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28051115,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28052121,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28057237,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28058772,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28059952,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28060589,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28062201,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28065056,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28065068,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28070748,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28075893,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28081622,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28088121,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28092270,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28143045,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28146640,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28147492,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28150871,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28152871,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28154647,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28219553,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28224526,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28319464,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28333114,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28357966,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28379757,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28434609,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28465345,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28465551,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28469864,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28469872,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28471367,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28472909,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28477790,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28554803,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28571112,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28580297,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28580523,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28582328,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28596137,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28596374,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28599515,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28600731,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28607849,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28634623,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28735476,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28735932,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28796118,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28797602,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28798044,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28818510,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28837249,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28841899,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28842748,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28849946,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28851732,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28854045,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28859457,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28859467,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28859508,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28859512,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28859670,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28861786,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28861839,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28873705,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28919226,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28920010,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28920123,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28940422,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28960214,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28962208,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28965945,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28970717,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28970882,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q28973527,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29000700,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29018502,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29018689,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29043060,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29051249,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29052444,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29053797,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29055670,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29055818,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29056820,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29107374,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29110230,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29121609,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29154372,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29179611,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29221374,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29222097,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29303236,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29317693,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29342483,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29344362,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29345273,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29413101,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29414859,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29415356,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29428446,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29430485,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29441875,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29447129,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29451084,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29456103,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29456558,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29471384,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29472251,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29472335,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29472502,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29473159,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29482168,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29510484,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29515264,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29517417,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29518860,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29526561,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29526968,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29533135,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29547082,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29548777,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29550838,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29559293,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29561502,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29562058,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29563613,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29565885,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29573127,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29573145,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29577187,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29581275,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29582648,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29584068,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29584663,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29585700,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29589500,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29743947,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29789349,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29842098,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29963921,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q29983301,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30004702,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30011727,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30014912,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30014943,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30014972,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30061206,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30061499,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30100362,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30107413,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30123183,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30123948,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30132257,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30141903,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30149913,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30157866,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30206919,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30216552,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30232248,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30234172,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30235631,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30329477,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q30352227,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q31310301,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q31313959,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q31466044,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q31747944,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q31751024,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q31760877,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q32018349,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q32078857,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q32083031,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q32668646,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q32697523,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q32993547,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q33108779,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q33176070,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q33192769,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q33283808,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q33436042,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q33696910,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q34220851,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q34329515,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q35333835,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q35685803,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q36191646,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q36798715,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q36849870,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q37723613,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q37981601,wdt:P21,wd:Q8441
wds:P21-09D3E4D3-BBC5-4F40-9BB7-CC96C7721A56,wd:Q38042114,wdt:P21,wd:Q8441
